Index;Country;Programme;Year;University;University code;Latitude;Longitude;Reserved
1409;Honduras ;Sustainable Urban Planning and Design;2022;KTH Royal Institute of Technology;KTH;59,3499;18,0703;FALSE
1410;Peru ;Environmental Management and Policy;2022;Lund University;LU;55,7119;13,2035;FALSE
1411;Ethiopia ;Intelligent Embedded Systems;2022;Mälardalen University;MDH;59,6186;16,5404;FALSE
1412;Azerbaijan ;International Commercial Arbitration Law;2022;Stockholm University;SU;59,3622;18,0578;FALSE
1413;Nigeria ;Management;2022;University of Gothenburg;GU;57,6982;11,9719;FALSE
1414;Azerbaijan ;European Business Law;2022;Lund University;LU;55,7119;13,2035;FALSE
1415;Gambia ;Global Health;2022;University of Gothenburg;GU;57,6982;11,9719;FALSE
1416;Nigeria ;Production Engineering and Management (master);2022;Jönköping University;HJ;57,7786;14,1619;FALSE
1417;Tanzania ;Privacy, Information and Cyber Security;2022;University of Skövde;HS;58,3941;13,8535;FALSE
1418;Liberia ;Outdoor and Sustainability Education;2022;Linköping University;LIU;58,3978;15,576;FALSE
1419;Myanmar (Burma) ;Sustainable Energy Engineering;2022;Lund University;LU;55,7119;13,2035;FALSE
1420;Ethiopia ;AI Engineering (master);2022;Jönköping University;HJ;57,7786;14,1619;FALSE
1421;Ethiopia ;SUSTAINABLE ELECTRIC POWER ENGINEERING AND ELECTROMOBILITY;2022;Chalmers University of Technology;CTH;57,6898;11,9742;FALSE
1422;Liberia ;Outdoor and Sustainability Education;2022;Linköping University;LIU;58,3978;15,576;FALSE
1423;Uganda ;Political Science: Global Politics and Societal Change;2022;Malmö University;MAU;55,6088;12,9946;FALSE
1424;Gambia ;Public Health;2022;Umeå University;UMU;63,8202;20,3054;FALSE
1425;Ecuador ;Naval Architecture;2022;KTH Royal Institute of Technology;KTH;59,3499;18,0703;FALSE
1426;Gambia ;Public Health with a Specialization in Health Economics;2022;Umeå University;UMU;63,8202;20,3054;FALSE
1427;Rwanda ;Strategic Information Systems Management;2022;Stockholm University;SU;59,3622;18,0578;FALSE
1428;Philippines ;Sustainable Urban Planning and Design;2022;KTH Royal Institute of Technology;KTH;59,3499;18,0703;FALSE
1429;Egypt ;Innovation and Industrial Management;2022;University of Gothenburg;GU;57,6982;11,9719;FALSE
1430;Zambia ;Accounting and Financial Management;2022;University of Gothenburg;GU;57,6982;11,9719;FALSE
1431;Zambia ;Sustainable Energy Engineering;2022;Lund University;LU;55,7119;13,2035;FALSE
1432;Philippines ;SUSTAINABLE ENERGY SYSTEMS;2022;Chalmers University of Technology;CTH;57,6898;11,9742;FALSE
1433;Sudan ;Renewable Electricity Production;2022;Uppsala University;UU;59,8509;17,63;FALSE
1434;Ghana ;Strategic Entrepreneurship (Two Years);2022;Jönköping University;HJ;57,7786;14,1619;FALSE
1435;Nepal ;International Commercial Arbitration Law;2022;Stockholm University;SU;59,3622;18,0578;FALSE
1436;Gambia ;Public Health - Health Promotion and Prevention;2022;Karolinska University Hospital;KI;59,3522;18,0322;FALSE
1437;Tunisia ;International Marketing & Brand Management;2022;Lund University;LU;55,7119;13,2035;FALSE
1438;South Africa;Entrepreneurship and Innovation Management;2022;KTH Royal Institute of Technology;KTH;59,3499;18,0703;FALSE
1439;Ukraine ;Asian Studies;2022;Lund University;LU;55,7119;13,2035;FALSE
1440;Kenya ;Leadership for Sustainability;2022;Malmö University;MAU;55,6088;12,9946;FALSE
1441;Sri Lanka ;International Business;2022;Luleå University of Technology;LTU;65,618;22,1402;FALSE
1442;Ghana ;Social Work and Human Rights;2022;University of Gothenburg;GU;57,6982;11,9719;FALSE
1443;Liberia ;International Financial Analysis;2022;Jönköping University;HJ;57,7786;14,1619;FALSE
1444;Nigeria ;Exploration and Environmental Geosciences;2022;Luleå University of Technology;LTU;65,618;22,1402;FALSE
1445;Liberia ;Business Administration, Accounting;2022;University of Gävle;HIG;60,6685;17,1188;FALSE
1446;Myanmar (Burma) ;Bioentreprenurship;2022;Karolinska University Hospital;KI;59,3522;18,0322;FALSE
1447;Gambia ;Economics;2022;Södertörn University;SH;59,2194;17,9434;FALSE
1448;Sri Lanka ;International Business;2022;Luleå University of Technology;LTU;65,618;22,1402;FALSE
1449;Sudan ;Renewable Electricity Production;2022;Uppsala University;UU;59,8509;17,63;FALSE
1450;Cameroon ;Energy Smart Innovation in the Built Environment;2022;Halmstad University;HH;56,6647;12,878;FALSE
1451;Myanmar (Burma) ;Nutrition Science;2022;Karolinska University Hospital;KI;59,3522;18,0322;FALSE
1452;Malawi ;Public Health - Epidemiology;2022;Karolinska University Hospital;KI;59,3522;18,0322;FALSE
1453;South Africa;Statistics and Machine Learning;2022;Linköping University;LIU;58,3978;15,576;FALSE
1454;Sri Lanka ;Service Management, Sustainable Service Management;2022;Lund University;LU;55,7119;13,2035;FALSE
1455;Azerbaijan ;Environmental Management and Policy;2022;Lund University;LU;55,7119;13,2035;FALSE
1456;Honduras ;Public Health;2022;Lund University;LU;55,7119;13,2035;FALSE
1457;Nigeria ;Business Administration, Marketing and Management;2022;Mid Sweden University;MIU;63,1771;14,6492;FALSE
1458;Nigeria ;Strategic Leadership towards Sustainability;2022;Blekinge Institute of Technology;BTH;56,1809;15,5922;FALSE
1459;Nigeria ;Public Planning for Sustainable Development;2022;Örebro University;ORU;59,2548;15,2493;FALSE
1460;South Africa;Sustainable Urban Planning and Design;2022;KTH Royal Institute of Technology;KTH;59,3499;18,0703;FALSE
1461;Guatemala ;Cognitive Science;2022;Umeå University;UMU;63,8202;20,3054;FALSE
1462;Liberia ;Business Administration, Accounting;2022;University of Gävle;HIG;60,6685;17,1188;FALSE
1463;Peru ;Drug Discovery and Development;2022;Uppsala University;UU;59,8509;17,63;FALSE
1464;Ecuador ;International Logistics and Supply Chain Management (Two Years);2022;Jönköping University;HJ;57,7786;14,1619;FALSE
1465;Vietnam ;Applied Economics and Data Analysis;2022;Jönköping University;HJ;57,7786;14,1619;FALSE
1466;Guatemala ;Landscape Architecture for Sustainable Urbanisation;2022;Swedish University of Agricultural Sciences;SLU;59,815;17,6629;FALSE
1467;Nigeria ;Entrepreneurship, Sustainability and Social Change;2022;Linnaeus University;LNU;56,8545;14,83;FALSE
1468;Rwanda ;Urban Studies: Urban Business and Development – Real Estate and Transport;2022;Malmö University;MAU;55,6088;12,9946;FALSE
1469;Liberia ;Economics;2022;Södertörn University;SH;59,2194;17,9434;FALSE
1470;Bangladesh ;Experimental and Medical Biosciences;2022;Linköping University;LIU;58,3978;15,576;FALSE
1471;Myanmar (Burma) ;Sustainable Destination Development - Sustainable Nature-Based Destinations;2022;Uppsala University;UU;59,8509;17,63;FALSE
1472;Cameroon ;Global Health;2022;University of Gothenburg;GU;57,6982;11,9719;FALSE
1473;Pakistan ;Pharmaceutical Modelling;2022;Uppsala University;UU;59,8509;17,63;FALSE
1474;Myanmar (Burma) ;Public Health;2022;Lund University;LU;55,7119;13,2035;FALSE
1475;Liberia ;Food and Landscape;2022;Swedish University of Agricultural Sciences;SLU;59,815;17,6629;FALSE
1476;Kenya ;Sustainable Development;2022;University West;HV;58,2832;12,294;FALSE
1477;Moldova;Strategic Information Systems Management;2022;Stockholm University;SU;59,3622;18,0578;FALSE
1478;Colombia ;Education: Educational Theory;2022;Malmö University;MAU;55,6088;12,9946;FALSE
1479;Kenya ;Chemistry;2022;University of Gothenburg;GU;57,6982;11,9719;FALSE
1480;Peru ;Knowledge-based Entrepreneurship;2022;University of Gothenburg;GU;57,6982;11,9719;FALSE
1481;Ghana ;Ageing and Social Change;2022;Linköping University;LIU;58,3978;15,576;FALSE
1482;Morocco ;Language Technology;2022;Uppsala University;UU;59,8509;17,63;FALSE
1483;Sudan ;Exploration and Environmental Geosciences;2022;Luleå University of Technology;LTU;65,618;22,1402;FALSE
1484;Kenya ;Business Process Control and Supply Chain Management;2022;Linnaeus University;LNU;56,8545;14,83;FALSE
1485;Ghana ;Educational Research;2022;University of Gothenburg;GU;57,6982;11,9719;FALSE
1486;Ghana ;Business Administration, Accounting;2022;University of Gävle;HIG;60,6685;17,1188;FALSE
1487;Egypt ;Accounting and Financial Management;2022;University of Gothenburg;GU;57,6982;11,9719;FALSE
1488;Egypt ;Bioentreprenurship;2022;Karolinska University Hospital;KI;59,3522;18,0322;FALSE
1489;Cameroon ;Public Health Scienes: Individual perspectives on public health;2022;Stockholm University;SU;59,3622;18,0578;FALSE
1490;Georgia ;Management;2022;Lund University;LU;55,7119;13,2035;FALSE
1491;Ukraine ;International Human Rights Law;2022;Lund University;LU;55,7119;13,2035;FALSE
1492;Rwanda ;Environmental Communication and Management;2022;Swedish University of Agricultural Sciences;SLU;59,815;17,6629;FALSE
1493;Zimbabwe ;Industrial Management and Innovation;2022;Uppsala University;UU;59,8509;17,63;FALSE
1494;Philippines ;Public International Law;2022;Stockholm University;SU;59,3622;18,0578;FALSE
1495;Uganda ;Sustainable Management;2022;Uppsala University;UU;59,8509;17,63;FALSE
1496;Ethiopia ;ENGINEERING MATHEMATICS AND COMPUTATIONAL SCIENCE;2022;Chalmers University of Technology;CTH;57,6898;11,9742;FALSE
1497;Bangladesh ;Global Health;2022;Uppsala University;UU;59,8509;17,63;FALSE
1498;Guatemala ;Interactive Media Technology;2022;KTH Royal Institute of Technology;KTH;59,3499;18,0703;FALSE
1499;Honduras ;International Migration and Ethnic Relations;2022;Malmö University;MAU;55,6088;12,9946;FALSE
1500;Malawi ;Water Engineering;2022;Uppsala University;UU;59,8509;17,63;FALSE
1501;Tanzania ;Service Management, Sustainable Service Management;2022;Lund University;LU;55,7119;13,2035;FALSE
1502;Sri Lanka ;Strategic Human Resource Management and Labour Relations;2022;University of Gothenburg;GU;57,6982;11,9719;FALSE
1503;Nigeria ;Innovation and Design;2022;Mälardalen University;MDH;59,6186;16,5404;FALSE
1504;Ghana ;Knowledge-based Entrepreneurship;2022;University of Gothenburg;GU;57,6982;11,9719;FALSE
1505;Tanzania ;Agricultural Economics and Management;2022;Swedish University of Agricultural Sciences;SLU;59,815;17,6629;FALSE
1506;Bangladesh ;Infection Biology;2022;University of Skövde;HS;58,3941;13,8535;FALSE
1507;Colombia ;Cognitive Neuroscience: Mind and Brain;2022;University of Skövde;HS;58,3941;13,8535;FALSE
1508;Liberia ;Accounting;2022;Umeå University;UMU;63,8202;20,3054;FALSE
1509;Bangladesh ;Public Health;2022;Umeå University;UMU;63,8202;20,3054;FALSE
1510;Pakistan ;Forest Ecology and Sustainable Management;2022;Swedish University of Agricultural Sciences;SLU;59,815;17,6629;FALSE
1511;Ghana ;Computational Social Science;2022;Linköping University;LIU;58,3978;15,576;FALSE
1512;Azerbaijan ;International Development and Management;2022;Lund University;LU;55,7119;13,2035;FALSE
1513;Sri Lanka ;Economics;2022;Linnaeus University;LNU;56,8545;14,83;FALSE
1514;Armenia ;International Operational Law;2022;Swedish Defence University;FHS;593.491;180.694;FALSE
1515;Sri Lanka ;Public Health Science - Health Equality;2022;University of Gothenburg;GU;57,6982;11,9719;FALSE
1516;Bangladesh ;Entrepreneurship, Sustainability and Social Change;2022;Linnaeus University;LNU;56,8545;14,83;FALSE
1517;Colombia ;Environmental Studies and Sustainability Science;2022;Lund University;LU;55,7119;13,2035;FALSE
1518;Nigeria ;Electronics/Automation;2022;University of Gävle;HIG;60,6685;17,1188;FALSE
1519;Indonesia ;Railway Engineering;2022;KTH Royal Institute of Technology;KTH;59,3499;18,0703;FALSE
1520;Tunisia ;Marketing;2022;Umeå University;UMU;63,8202;20,3054;FALSE
1521;Vietnam ;Public Health;2022;Umeå University;UMU;63,8202;20,3054;FALSE
1522;South Africa;Journalism;2022;Södertörn University;SH;59,2194;17,9434;FALSE
1523;Gambia ;Nordic Master in Public Administration Leadership and Digitalization;2022;University of Gothenburg;GU;57,6982;11,9719;FALSE
1524;Gambia ;Global Health;2022;University of Gothenburg;GU;57,6982;11,9719;FALSE
1525;Ukraine ;Management;2022;Lund University;LU;55,7119;13,2035;FALSE
1526;Ukraine ;International Human Rights Law;2022;Lund University;LU;55,7119;13,2035;FALSE
1527;Russia ;Leadership for Sustainability;2022;Malmö University;MAU;55,6088;12,9946;FALSE
1528;Nepal ;STRUCTURAL ENGINEERING AND BUILDING TECHNOLOGY;2022;Chalmers University of Technology;CTH;57,6898;11,9742;FALSE
1529;Nepal ;Programme in Development Studies;2022;Lund University;LU;55,7119;13,2035;FALSE
1530;Nigeria ;Chemistry;2022;Linköping University;LIU;58,3978;15,576;FALSE
1531;Peru ;Robotics and Control;2022;Umeå University;UMU;63,8202;20,3054;FALSE
1532;Nepal ;Energy-efficient and Environmental Building Design;2022;Lund University;LU;55,7119;13,2035;FALSE
1533;Russia ;Strategic Communication;2022;Lund University;LU;55,7119;13,2035;FALSE
1534;Honduras ;Environmental Engineering and Sustainable Infrastructure;2022;KTH Royal Institute of Technology;KTH;59,3499;18,0703;FALSE
1535;Guatemala ;Media and Communication Studies;2022;Lund University;LU;55,7119;13,2035;FALSE
1536;Bolivia ;Education: Educational Theory;2022;Malmö University;MAU;55,6088;12,9946;FALSE
1537;Jordan ;Leadership for Sustainability;2022;Malmö University;MAU;55,6088;12,9946;FALSE
1538;Cameroon ;Tourism and Sustainable Development;2022;Umeå University;UMU;63,8202;20,3054;FALSE
1539;Ethiopia ;Public Health;2022;Lund University;LU;55,7119;13,2035;FALSE
1540;Kenya ;Information Systems;2022;Linnaeus University;LNU;56,8545;14,83;FALSE
1541;Ethiopia ;Public Health;2022;Umeå University;UMU;63,8202;20,3054;FALSE
1542;Kenya ;Colonial and Postcolonial Studies;2022;Linnaeus University;LNU;56,8545;14,83;FALSE
1543;Indonesia ;Educational Research;2022;University of Gothenburg;GU;57,6982;11,9719;FALSE
1544;Ghana ;International Business;2022;Luleå University of Technology;LTU;65,618;22,1402;FALSE
1545;Bangladesh ;International Business and Trade;2022;University of Gothenburg;GU;57,6982;11,9719;FALSE
1546;Zambia ;Educational Research;2022;University of Gothenburg;GU;57,6982;11,9719;FALSE
1547;Egypt ;Pharmaceutical Modelling;2022;Uppsala University;UU;59,8509;17,63;FALSE
1548;Bolivia ;Environmental Sciences;2022;University of Gothenburg;GU;57,6982;11,9719;FALSE
1549;Belarus ;Social Anthropology;2022;Lund University;LU;55,7119;13,2035;FALSE
1550;Cambodia ;Strategic Communication;2022;Lund University;LU;55,7119;13,2035;FALSE
1551;Bangladesh ;Industrial Engineering and Management;2022;Linköping University;LIU;58,3978;15,576;FALSE
1552;Guatemala ;Chemistry - Bio and Nano Materials;2022;Uppsala University;UU;59,8509;17,63;FALSE
1553;Bangladesh ;Computer Science - Computer Science;2022;Uppsala University;UU;59,8509;17,63;FALSE
1554;Myanmar (Burma) ;Health Informatics;2022;Karolinska University Hospital;KI;59,3522;18,0322;FALSE
1555;Ghana ;Health Economics, Policy and Management;2022;Karolinska University Hospital;KI;59,3522;18,0322;FALSE
1556;Russia ;Software Engineering of Distributed Systems;2022;KTH Royal Institute of Technology;KTH;59,3499;18,0703;FALSE
1557;South Africa;Global Health;2022;Uppsala University;UU;59,8509;17,63;FALSE
1558;Russia ;Digital Leadership;2022;University of Gothenburg;GU;57,6982;11,9719;FALSE
1559;Zambia ;Nordic Master in Public Administration Leadership and Digitalization;2022;University of Gothenburg;GU;57,6982;11,9719;FALSE
1560;Morocco ;Finance;2022;University West;HV;58,2832;12,294;FALSE
1561;Bolivia ;Management of Logistics and Innovation;2022;University of Gävle;HIG;60,6685;17,1188;FALSE
1562;Ecuador ;European Business Law;2022;Lund University;LU;55,7119;13,2035;FALSE
1563;Sri Lanka ;Mechanical Engineering;2022;Halmstad University;HH;56,6647;12,878;FALSE
1564;Bangladesh ;ARCHITECTURE AND PLANNING BEYOND SUSTAINABILITY;2022;Chalmers University of Technology;CTH;57,6898;11,9742;FALSE
1565;Indonesia ;Entrepreneurship, Sustainability and Social Change;2022;Linnaeus University;LNU;56,8545;14,83;FALSE
1566;Myanmar (Burma) ;Energy-efficient and Environmental Building Design;2022;Lund University;LU;55,7119;13,2035;FALSE
1567;Brazil ;Interactive Media Technology;2022;KTH Royal Institute of Technology;KTH;59,3499;18,0703;FALSE
1568;Sudan ;Economics;2022;Umeå University;UMU;63,8202;20,3054;FALSE
1569;Zimbabwe ;Public Health (one-year);2022;Umeå University;UMU;63,8202;20,3054;FALSE
1570;Nigeria ;Biomarkers in Molecular Medicine;2022;University of Skövde;HS;58,3941;13,8535;FALSE
1571;Pakistan ;Business and Management - Marketing;2022;Uppsala University;UU;59,8509;17,63;FALSE
1572;Jordan ;Public Health - Health Promotion and Prevention;2022;Karolinska University Hospital;KI;59,3522;18,0322;FALSE
1573;Sudan ;Public Health;2022;Lund University;LU;55,7119;13,2035;FALSE
1574;Georgia ;Health Economics, Policy and Management;2022;Karolinska University Hospital;KI;59,3522;18,0322;FALSE
1575;Myanmar (Burma) ;Global Health;2022;Uppsala University;UU;59,8509;17,63;FALSE
1576;Morocco ;Management;2022;Lund University;LU;55,7119;13,2035;FALSE
1577;Ukraine ;Entrepreneurship, Sustainability and Social Change;2022;Linnaeus University;LNU;56,8545;14,83;FALSE
1578;Zambia ;Social Work and Human Rights;2022;University of Gothenburg;GU;57,6982;11,9719;FALSE
1579;Georgia ;Human Rights Studies;2022;Lund University;LU;55,7119;13,2035;FALSE
1580;Cambodia ;Leadership for Sustainability;2022;Malmö University;MAU;55,6088;12,9946;FALSE
1581;Vietnam ;Media and Communication Studies;2022;Lund University;LU;55,7119;13,2035;FALSE
1582;Sri Lanka ;Strategic Entrepreneurship for International Growth with specialization in Strategic Leadership;2022;Halmstad University;HH;56,6647;12,878;FALSE
1583;Tanzania ;Public Health (one-year);2022;Umeå University;UMU;63,8202;20,3054;FALSE
1584;Russia ;European Economic Law;2022;Stockholm University;SU;59,3622;18,0578;FALSE
1585;Vietnam ;Strategic Leadership towards Sustainability;2022;Blekinge Institute of Technology;BTH;56,1809;15,5922;FALSE
1586;Pakistan ;Accounting;2022;Umeå University;UMU;63,8202;20,3054;FALSE
1587;Sudan ;Logistics and Supply Chain Management;2022;Lund University;LU;55,7119;13,2035;FALSE
1588;Uganda ;Leadership for Sustainable Development: Economics;2022;Södertörn University;SH;59,2194;17,9434;FALSE
1589;Ukraine ;Public International Law;2022;Stockholm University;SU;59,3622;18,0578;FALSE
1590;Kenya ;Strategic Leadership towards Sustainability;2022;Blekinge Institute of Technology;BTH;56,1809;15,5922;FALSE
1591;Pakistan ;Technology, Work and Health;2022;KTH Royal Institute of Technology;KTH;59,3499;18,0703;FALSE
1592;Honduras ;Industrial Analytics;2022;Uppsala University;UU;59,8509;17,63;FALSE
1593;Peru ;International Development and Management;2022;Lund University;LU;55,7119;13,2035;FALSE
1594;Zambia ;Dempgraphy Multidiisciplinary;2022;Stockholm University;SU;59,3622;18,0578;FALSE
1595;Moldova;Global Health;2022;Karolinska University Hospital;KI;59,3522;18,0322;FALSE
1596;Russia ;Service Management, Culture and Creativity Management;2022;Lund University;LU;55,7119;13,2035;FALSE
1597;Pakistan ;Technology, Work and Health;2022;KTH Royal Institute of Technology;KTH;59,3499;18,0703;FALSE
1598;Vietnam ;Outdoor and Sustainability Education;2022;Linköping University;LIU;58,3978;15,576;FALSE
1599;Liberia ;Business Administration, Accounting;2022;University of Gävle;HIG;60,6685;17,1188;FALSE
1600;Nepal ;Public Health - Epidemiology;2022;Karolinska University Hospital;KI;59,3522;18,0322;FALSE
1601;Indonesia ;Strategic Entrepreneurship (Two Years);2022;Jönköping University;HJ;57,7786;14,1619;FALSE
1602;Georgia ;European Studies,Humanities Track;2022;University of Gothenburg;GU;57,6982;11,9719;FALSE
1603;Zambia ;Health Science;2022;Linnaeus University;LNU;56,8545;14,83;FALSE
1604;Sri Lanka ;International Business;2022;Luleå University of Technology;LTU;65,618;22,1402;FALSE
1605;Bangladesh ;Infection Biology;2022;University of Skövde;HS;58,3941;13,8535;FALSE
1606;Ethiopia ;Information Technology;2022;Halmstad University;HH;56,6647;12,878;FALSE
1607;Brazil ;Data Science - Data Engineering;2022;Uppsala University;UU;59,8509;17,63;FALSE
1608;Nepal ;STRUCTURAL ENGINEERING AND BUILDING TECHNOLOGY;2022;Chalmers University of Technology;CTH;57,6898;11,9742;FALSE
1609;Belarus ;International Migration and Ethnic Relations;2022;Malmö University;MAU;55,6088;12,9946;FALSE
1610;Pakistan ;Business and Management - Organisation;2022;Uppsala University;UU;59,8509;17,63;FALSE
1611;Georgia ;Applied Social Research;2022;Stockholm University;SU;59,3622;18,0578;FALSE
1612;Azerbaijan ;INNOVATIVE AND SUSTAINABLE CHEMICAL ENGINEERING;2022;Chalmers University of Technology;CTH;57,6898;11,9742;FALSE
1613;Armenia ;Language Technology;2022;Uppsala University;UU;59,8509;17,63;FALSE
1614;Peru ;Water Resources Engineering;2022;Lund University;LU;55,7119;13,2035;FALSE
1615;Bangladesh ;Fashion Marketing and Management;2022;University of Borås;HB;57,7248;12,9403;FALSE
1616;Colombia ;Social-Ecological Resilience for Sustainable Development;2022;Stockholm University;SU;59,3622;18,0578;FALSE
1617;Vietnam ;Communication;2022;University of Gothenburg;GU;57,6982;11,9719;FALSE
1618;Vietnam ;European Economic Law;2022;Stockholm University;SU;59,3622;18,0578;FALSE
1619;Rwanda ;Biotechnology;2022;Lund University;LU;55,7119;13,2035;FALSE
1620;Colombia ;Ethnic and Migration Studies;2022;Linköping University;LIU;58,3978;15,576;FALSE
1621;Guatemala ;SUSTAINABLE ELECTRIC POWER ENGINEERING AND ELECTROMOBILITY;2022;Chalmers University of Technology;CTH;57,6898;11,9742;FALSE
1622;Sudan ;Molecular Biotechnology;2022;University of Skövde;HS;58,3941;13,8535;FALSE
1623;Ecuador ;International Affairs;2022;Linnaeus University;LNU;56,8545;14,83;FALSE
1624;Philippines ;Business Administration (MBA): Business Management;2022;University of Gävle;HIG;60,6685;17,1188;FALSE
1625;Russia ;Entrepreneurship;2022;Uppsala University;UU;59,8509;17,63;FALSE
1626;Jordan ;Energy-efficient and Environmental Building Design;2022;Lund University;LU;55,7119;13,2035;FALSE
1627;Russia ;Horticultural Science;2022;Swedish University of Agricultural Sciences;SLU;59,815;17,6629;FALSE
1628;Ukraine ;Innovation and Global Sustainable Development;2022;Lund University;LU;55,7119;13,2035;FALSE
1629;Ukraine ;International Operational Law;2022;Swedish Defence University;FHS;593.491;180.694;FALSE
1630;Honduras ;Strategic Urban and Regional Planning;2022;Linköping University;LIU;58,3978;15,576;FALSE
1631;Georgia ;Social Scientific Data Analysis;2022;Lund University;LU;55,7119;13,2035;FALSE
1632;Georgia ;Global Studies: Sustainable Societes and Social Change (Two Years);2022;Jönköping University;HJ;57,7786;14,1619;FALSE
1633;Tanzania ;Global Health;2022;Uppsala University;UU;59,8509;17,63;FALSE
1634;Cambodia ;Molecular Biology, Molecular Genetics and Biotechnology;2022;Lund University;LU;55,7119;13,2035;FALSE
1635;Georgia ;Public Health Science - Health Equality;2022;University of Gothenburg;GU;57,6982;11,9719;FALSE
1636;Georgia ;International Development and Management;2022;Lund University;LU;55,7119;13,2035;FALSE
1637;Peru ;International Marketing & Brand Management;2022;Lund University;LU;55,7119;13,2035;FALSE
1638;Azerbaijan ;Embedded Electronics Engineering;2022;Lund University;LU;55,7119;13,2035;FALSE
1639;Egypt ;Public Health Scienes: Individual perspectives on public health;2022;Stockholm University;SU;59,3622;18,0578;FALSE
1640;Tunisia ;International Financial Analysis;2022;Jönköping University;HJ;57,7786;14,1619;FALSE
1641;Sudan ;Sustainable Urban Design;2022;Lund University;LU;55,7119;13,2035;FALSE
1642;Brazil ;Sociology;2022;Lund University;LU;55,7119;13,2035;FALSE
1643;Bolivia ;Sustainable Communication (Two Years);2022;Jönköping University;HJ;57,7786;14,1619;FALSE
1644;Honduras ;Production and Materials Engineering;2022;Lund University;LU;55,7119;13,2035;FALSE
1645;Ukraine ;Investigative Journalism;2022;University of Gothenburg;GU;57,6982;11,9719;FALSE
1646;Ukraine ;Sustainable Management;2022;Uppsala University;UU;59,8509;17,63;FALSE
1647;Peru ;Environmental Engineering and Sustainable Infrastructure;2022;KTH Royal Institute of Technology;KTH;59,3499;18,0703;FALSE
1648;Zambia ;Mechanical Engineering - Structural Mechanics;2022;Blekinge Institute of Technology;BTH;56,1809;15,5922;FALSE
1649;Rwanda ;Software Engineering;2022;Mälardalen University;MDH;59,6186;16,5404;FALSE
1650;Azerbaijan ;English and Education;2022;Malmö University;MAU;55,6088;12,9946;FALSE
1651;Brazil ;Sustainable Development;2022;Uppsala University;UU;59,8509;17,63;FALSE
1652;Morocco ;Digital Architecture and Emergent Futures;2022;Lund University;LU;55,7119;13,2035;FALSE
1653;Myanmar (Burma) ;Architecture and Urban Design;2022;Umeå University;UMU;63,8202;20,3054;FALSE
1654;Georgia ;International Human Rights Law;2022;Lund University;LU;55,7119;13,2035;FALSE
1655;South Africa;Integrated Product Design - track Innovation Management and Product Development, 120 credits;2022;KTH Royal Institute of Technology;KTH;59,3499;18,0703;FALSE
1656;Sudan ;Entrepreneurship, Sustainability and Social Change;2022;Linnaeus University;LNU;56,8545;14,83;FALSE
1657;Malawi ;Real Estate and Construction Management;2022;KTH Royal Institute of Technology;KTH;59,3499;18,0703;FALSE
1658;Cameroon ;Finance;2022;Umeå University;UMU;63,8202;20,3054;FALSE
1659;South Africa;Sustainable Management;2022;Uppsala University;UU;59,8509;17,63;FALSE
1660;Myanmar (Burma) ;Accounting and Finance;2022;Lund University;LU;55,7119;13,2035;FALSE
1661;Tanzania ;International Business and Trade;2022;University of Gothenburg;GU;57,6982;11,9719;FALSE
1662;Georgia ;Real Estate and Construction Management;2022;KTH Royal Institute of Technology;KTH;59,3499;18,0703;FALSE
1663;Egypt ;Entrepreneurship and Innovation Management;2022;KTH Royal Institute of Technology;KTH;59,3499;18,0703;FALSE
1664;Ecuador ;International Marketing & Brand Management;2022;Lund University;LU;55,7119;13,2035;FALSE
1665;Pakistan ;Wireless Communications;2022;Lund University;LU;55,7119;13,2035;FALSE
1666;Egypt ;Strategic Communication;2022;Lund University;LU;55,7119;13,2035;FALSE
1667;Belarus ;Service Management, Tourism;2022;Lund University;LU;55,7119;13,2035;FALSE
1668;Bangladesh ;Privacy, Information and Cyber Security;2022;University of Skövde;HS;58,3941;13,8535;FALSE
1669;Guatemala ;Sustainable Communication (Two Years);2022;Jönköping University;HJ;57,7786;14,1619;FALSE
1670;Peru ;Economics;2022;Dalarna University in Sweden;HDA;60,6144;15,6534;FALSE
1671;Ecuador ;Environmental Management and Policy;2022;Lund University;LU;55,7119;13,2035;FALSE
1672;Tanzania ;International Logistics and Supply Chain Management (Two Years);2022;Jönköping University;HJ;57,7786;14,1619;FALSE
1673;Armenia ;International Operational Law;2022;Swedish Defence University;FHS;593.491;180.694;FALSE
1674;Sudan ;Sustainable Energy Processes and Systems;2022;Linnaeus University;LNU;56,8545;14,83;FALSE
1675;Jordan ;Sustainable Development;2022;Uppsala University;UU;59,8509;17,63;FALSE
1676;Nepal ;SUSTAINABLE ELECTRIC POWER ENGINEERING AND ELECTROMOBILITY;2022;Chalmers University of Technology;CTH;57,6898;11,9742;FALSE
1677;Russia ;Sociology of Education;2022;Uppsala University;UU;59,8509;17,63;FALSE
1678;Brazil ;Innovation and Global Sustainable Development;2022;Lund University;LU;55,7119;13,2035;FALSE
1679;Armenia ;Information Systems;2022;Lund University;LU;55,7119;13,2035;FALSE
1680;Uganda ;Accounting and Finance;2022;Lund University;LU;55,7119;13,2035;FALSE
1681;Ethiopia ;Global Health;2022;Uppsala University;UU;59,8509;17,63;FALSE
1682;Ukraine ;International Administration and Global Governance (Gothenburg);2022;University of Gothenburg;GU;57,6982;11,9719;FALSE
1683;Tunisia ;International Marketing & Brand Management;2022;Lund University;LU;55,7119;13,2035;FALSE
